id,listing_id,date,reviewer_id,reviewer_name,comments,score
840444,93100,2012-01-06,1126047,Dario,"Charo and her family were excellent host, very friendly and respectful. She gave us very good information about the city and places to visit.
The department very nice. It’s very well located, right in the center of the city. Her breakfasts were great and the last day she got up REALLY early to prepare it so we could get on time to the airport.. We felt very comfortable and we would love to stay there again.
",52
878489,93100,2012-01-23,863189,David,"My best stay yet using Airbnb. I was there just 1 night because I was doing a quick trip from Dallas to Madrid to earn double miles on my airline, but I will remember this trip fondly. Charo and Conrad are excellent hosts - Charo generously shared her knowledge of Madrid and introduced me to ""porras"" with cafe con leche at breakfast - she even got up early on Sunday to get them. It's like being part of a family in Spain.
The location is excellent, a little north of Puerta del Sol. I hope to get a chance to return soon!",70
902655,93100,2012-02-05,517667,Robert,Charo was a great host and her place has a great location in the walking distance of Madrid's highlights. Highly recommended!,63
910011,93100,2012-02-08,1698355,Jessica,"This was my first experience booking with Airbnb, and I was pleasantly surprised. It was like coming to a friend's house to stay instead of a hotel. Charo and her family were friendly and very helpful. They had a map of Madrid waiting for me and had a light breakfast for me in the morning. Whenver I need a place to stay in Madrid, I will try to book this room again.",52
914740,93100,2012-02-11,536849,Brenda & Florian,"We just stayed one night in Charo her place but it was very nice. 
She and her family made us feel very welcome. 
The room was perfect and was located in the back of the beautiful building so it was quiet. She also recommended us a very good fish restaurant which we loved.",74
920833,93100,2012-02-14,1533902,Monica,"Our first experience with Air Bnb couldn't be better! Charo is very friendly, funny, helpful and she made us feel like home. She gave us many useful suggestions. The family and the atmosphere were very warm. 
The house is in a very good location, everything is 10 minutes walk and the nearby are safe and full of restaurants and bars (we loved so much the fish restaurant she suggested us!).
Our room was very cleen, spacious and quiet.
We will come back to Charo's soon. Thank you for let us love Madrid... and Sidra!!! Many kisses!",42
925369,93100,2012-02-16,304339,Cathy,"Charo is...charming! She sent directions from the airport even before I asked. Everything was clean, quiet and convenient in the flat. Great location, too: central city. 

One small note for those who prefer completely smoke-free lodging: There is a smoker in the house, but the air is clear in the guest bedroom and bath.  ",44
928586,93100,2012-02-18,501022,Mariana,"Charo is a wonderful woman, full of energy and extremely kind. She left chocolates for me in the room, also coffee in the morning. The room is in a very convenient location, very close to underground and also you can go by foot to many hot spots in the city: Sol, Callao, Chueca, Malasaña. I definitively will book Charo's place again when back to Madrid.",91
931454,93100,2012-02-19,1727213,Julia,"I was only a day in Charo house. Talk about the situation of the House does not make sense, because looking at the map one can see who is in the heart of Madrid. With regard to the building and the House I can only say that from the first time you get into a world full of history, culture and art. And when it comes to the host, I have to say that it is one of those people that gives you everything. Connect with you immediately and in five minutes makes you feel that you are at home. He is a cultured, intelligent and with an empathy out of the ordinary person. But if you are lucky to meet Astor, then I tell you that you are not going to have time or desire to go out on the streets. That boy, he has an imagination, a smile and so rare dialectical capacity, which, when you talk to him, you get to forget about time and space. Therefore, when you return to Madrid, not I hesitate returning home Charo. I loved it and I recommend it to everyone.

Estuve sólo un día en casa de Charo. Hablar de la situación de la casa no tiene sentido, pues mirando el mapa cualquiera puede ver que está en el corazón de Madrid. Respecto del edificio y la casa sólo puedo decir que desde el primer momento te sumerges en un mundo lleno de historia, de cultura y de arte. Y por lo que toca a la anfitriona, tengo que decir que es una de esas personas que lo da todo. Conecta contigo enseguida y a los cinco minutos te hace sentir que estás en tu casa. Es una persona culta, inteligente y con una empatía fuera de lo normal. Pero si tenéis la suerte de conocer a Astor, entonces os digo que no vais a tener tiempo ni ganas de salir a la calle Ese chico, tiene una imaginación, una sonrisa y una capacidad dialéctica tan poco común, que, cuando hablas con él, llegas a olvidarte del tiempo y del espacio.  Por todo ello, cuando vuelva a Madrid, no dudaré en volver a casa de Charo. Me encantó y se lo recomiendo a todo el mundo. ",27
945103,93100,2012-02-24,1134200,Melanie,"This was my first experience with AirBnB and I am completely delighted! Charo ist a warmhearted, welcoming and friendly host. Very eager to help you when it comes to organizing your stay in Madrid, giving tips which things are worth seeing and where to go. She was most helpful when my flight was rescheduled and I had to catch the airport bus at 4 'o clock a.m. by driving me to the right bus station! So this should tell you enough about how helpful she ist. Her home is a spacious flat in central Madrid, very nicely decorated with art pieces from her own gallery. Everything was perfectly clean and comfortable. Thank you very much!!!",73
948888,93100,2012-02-26,1661794,Mariusz,"First booking by airbnb.com and 100% satisfaction :) Perfect location, everywhere we could walk quick and easly! Charo is a very kind person who helps you explore Madrid. I enjoyed morning's chats! Thank you Charo! When I visit Madrid again, I will stay at your apartment again!",63
956634,93100,2012-02-28,5175359,Kaori,"thank you for everything! we enjoyed madrid because of her! 
i wanted to talk with her more. She is very kind :)
there is very very good location. We didnt use metro! 
I could go everywhere by walk. 
To Prado museum, Palace, plaza mayor ,Atocha station etc...
Also room is very good! there are big bed, private bathroom with big mirror, towel, hair dryer etc... only good things!

i really want to go to her house again!
I reccomend  for japanese, too ;)

日本人にもおすすめです｡
場所もとても便利な所にあるので初めてのﾏﾄﾞﾘｰﾄﾞにぴったりです｡彼女は英語があまり話せませんが､会話は出来ます｡
彼女の子供は英語が話せるので､朝食を一緒に取ることがあればいろいろ詳しく聞いてもいいかもしれません｡
ﾎﾃﾙに泊まることが多い日本人ですが､私も初めて利用してみて立地もよく価格もやすい上に､とても親切な人と一緒の時間も家で過ごせるのでおすすめです｡
",58
966391,93100,2012-03-03,1678443,Tatyana,"Charo is a great host: charming, hospitable, ready to assist and guide! 
I had all needed information about Madrid from her, plus she gave me a walking tour introducing me to less touristic Madrid. In addition she was ready to drive me around. Konrad was helpful and nice too.
The apartment is in a very convenient location, close to everything. I had very good time in her company. If you are not looking for luxury but for discovery of real life in Madrid this is a place for you. 
Thank you Charo!
",18
975565,93100,2012-03-06,1574618,Alyson,"Charo and her family were lovely! Very welcoming, friendly and helpful. We had plenty of privacy, Charo was enthusiastic about Madrid and making sure we experienced all of its highlights. Coffee was prepared for us every morning, which was a perk (being from Seattle). We felt very comfortable and at home here. 

Thank you again Charo, Conrad and Astor! :)",14
985847,93100,2012-03-10,1687018,Angela,"Charo and Conrad were very accommodating and friendly. When I return in the future, if a place in their home is available, I will definitely inquire about staying there again. The neighborhood is very safe and easy to navigate, with a vibrant atmosphere, but it seems that most of Madrid is quite lively. La Gran Via is only a few streets away, and I enjoyed my daily routine. They gave me helpful guides/maps, as well.
Thank you, Charo y Conrad!

Charo y Conrad son muy amigables y me daron mucha ayuda. Cuando yo regresaré yo quiero quedar con ellos otra vez. El barrio es seguro y fácil a navigar y  el ambiente es muy rico. Pero, mucha de Madrid parece muy bien. La Gran Via esta sola pocas calles lejos y me gustaba mi diario cuando estaba allí. Me daron un mapa y una pequeña guía turística también. Gracias a Charo y Conrad!",3
999235,93100,2012-03-14,1637211,Eric,"My wife and I spent 3 nights at Charo's flat.  Then location is excellent for sight seeing, shopping and people watching.  Very diverse and lively.  Charo, Conrad and their son chatted with us and shared refreshments with us when we arrived, providing tips on museums and sights to see.  We did not see Charo much after that because her mother was ill and needed her attention.  So we were largely on our own after that.  Two concerns.  First we did not think to ask whether this was a non-smoking site (which we normally insist on) and it wasn't.  Second, there was no hot water in our bathroom the second and third days and no one to talk to about it. ",88
1012144,93100,2012-03-18,854265,Marie,"Charo was a real sweetie, just warm and friendly.  My daughter and I really enjoyed meeting her.  The room was nice and spacious with plenty of space to unpack.  We were perfectly comfy.  It was the quietest place we stayed via airbnb (Barcelona and Valencia were our other destinations).  She told us about a Moroccan restaurant that was outstanding.  She also gave us other tips on places to eat.  The flat is ideally situated.  We never rode the metro since everything is within walking distance, and safe to do so.  ",44
1027145,93100,2012-03-21,1690860,Lynn,"Charo was delightful, very helpful in insuring we had a great time in Madrid.  The room was very nice and bed was comfortable.  The best thing about it was it's central location.  The apartment was feet away from a bustling square with many shops and tapas bars and take out food bars.
Also only a few minutes walk to Gran Via.  We felt that we were experiencing Madrid as the Madrilenos do.  When I return to Madrid I will stay here again.",11
1033576,93100,2012-03-23,214276,Linda And John,"Unfortunately we didn't get to stay with Charo, as I had a bicycle crash and had to delay my trip. Charo's room was full on our new dates. Charo was extremely helpful, sending us information on interesting places to see in Madrid. I am sure she would be an excellent host.",82
1039586,93100,2012-03-25,1625992,Piotr,I highly recommend.,83
1043237,93100,2012-03-26,1672455,Lyla,My sister and I felt very comfortable at Charo's place and she was very accommodating with us the whole time! We also had one of the best meals ever at a great restaurant that she recommended for us. Thank you so much! :],66
1055470,93100,2012-03-28,1808467,Horacio Andres,"ESPAÑOL: Si tuviera 10 estrellas para puntuar, las daría !!! Charo es más que una excelente anfitriona, se ha convertido en una amiga !!! A la llegada nos esperaba ya con café, dulces, planos de Madrid, recomendaciones y tips !!! Ha puesto su casa a nuestra disposición, con las puertas abiertas y su cálida forma de ser, junto con Conrad y Astor ( esposo e hijo respectivamente). 
La habitación es muy amplia, limpia y confortable, tanto así con el baño que está junto. Todas las mañanas Charo preparo un rico desayuno, para tener energías para conocer la ciudad. El apartamento está situado en una muy linda zona, con varios servicios cerca y próximo a la Gran Vía de Madrid, en pleno centro.
NO DUDES EN TOMAR ESTA OPCIÓN, POR LEJOS LA MEJOR DE LAS OFERTAS DE MADRID !!!!
GB/USA: If I have 10 stars to rate, would give! Charo is a great host, has become a friend! On arrival expected as coffee, candy, plans of Madrid, recommendations and tips! She has put her house at our disposal, with the doors open and warm way of being, along with Conrad and Astor (husband and son respectively). The room is very spacious, clean and comfortable, so much so that the bathroom is next. Every morning a rich breakfast prepared Charo, for strength to know the city. The apartment is located in a very nice area with many services near and close to Gran Via in Madrid, in the heart. DO NOT HESITATE TO TAKE THIS BY FAR THE BEST OF MADRID OFFERS!!",43
1085097,93100,2012-04-05,373439,Rona,"Can I give this b&b ten out of 5 stars? I would if I could. The location is PERFECT, short walking distance to most of the major attractions, and very close to stations of all the Metro lines. Yet, it's very quiet. 

The guestroom is large, with an anteroom, so there is lots of room to organize your things and get comfortable, plus a large private bathroom with bath and shower. Due to the layout of the apartment, it is like having your own wing.  The whole apartment is very clean. 

Charo could not have been more helpful in providing information about Madrid, where she has lived her whole life, really caring about making sure we made the most of our stay. It was great staying with this lovely family, getting to meet the 11 year old son, who speaks good English, and being made to feel so at home. 

It's impossible to imagine a better place to stay. We could not recommend it more highly.

An earlier review mentioned that the husband in the couple smokes. The only way a guest would even smell tobacco is if they spend time in the living room. Guests can enter and leave the apartment and go directly through a hallway to the guestroom, without ever entering the living room. Although we were welcomed to use the living room, which has large windows and a balcony. Whenever we were in the living room, he either went out to the balcony to smoke, or asked if we minded.  ",91
1092356,93100,2012-04-07,493674,Tara,"I lost my passport and my boy friend first stay at Charo's place. She's a very good person and help us a lot. We felt warm at her place, with her nice hubby and son Aster, they're so cute! Charo gave us some notes on Spanish wordings and told us where are the interesting place in Madrid. The location of her apartment is excellent and really feel cozy besides. We will stay there again in the future when we go to Madrid again! We love Charo family! And we miss you all!! Aster and papa, buenos dias!",19
1095931,93100,2012-04-08,1492941,Petra,We felt very welcome in Charo's home.  The room and bathroom are quite private from the rest of the apartment.  Charo and Astor were most informative.  The apartment is very conveniently located and is within easy walking distance from the metro and the main tourist area of Madrid.  We enjoyed our stay there.,29
1111618,93100,2012-04-12,1796148,Samidha,"I visited Charo with my son for 3 nights. We had a very comfortable stay and Charo was most helpful, providing us tips on places to see around the city,  where to eat along with all the other essentials. She was kind enough to drop us to the bus stop to catch our bus to the airport for an early morning flight. The accommodation is well furnished and centrally located.",14
1140015,93100,2012-04-16,1978931,Nakul,"I got what I see online. Hosts were very helpful. They provided me with maps when I reached there. Hosts provided me with total privacy. I can enter and leave the house late or early. Though it's a family, but they respected visitor's timing and schedule. Finally, while leaving they guided me to find the cheapest way to commute to Airport and woke up for me at 5 in the morning to offer me coffee. Biggest plus for me was superb location, right  at the center of the city. Nice experience overall.",84
1149726,93100,2012-04-18,1495032,Sally,Charo is very helpful and informative. We enjoyed our stay. The location is perfect for people to explore Madrid.,64
1156626,93100,2012-04-20,1438997,Bettina,"the room is big, nice and clean, the flat situated in very nice area. charo was very nice and tried to make my stay good - the only negative thing was that her husband seems to be a night animal and woke me up on several occasions talking on the phone while passing by the room (also has to be said i have a light sleep, and other people might deal better with it). charo is very nice though! thank you!overall good experence",96
1174908,93100,2012-04-24,1735631,Cindy,"We would like to say that our stay with Charo and her charming son  Astor was a terrific experience. They are helpful and so much fun to talk with. My husband enjoyed an art lession with Astor. The room was large and comfortable and location was convienent for walking Madrid.
We hope to see them again some day",37
1229248,93100,2012-05-05,1752184,Nahid,"Charo is very nice lady, although did not have much chance to know her better. Her house is in very good location which let me to hung around some major shopping and dining area in Madrid.  The house itself is has a very nice old architecture. Much appreciated their hospitality. ",74
1251325,93100,2012-05-09,1261854,Gloria,Charo's home was lovely; we were very wel received. Charo was very helpful with information that help us to enjoy our visit in the city. I would recommend this B & B; especially if you want to be in the center of the city. This location is ideal for exploring the city on foot.,58
1260498,93100,2012-05-10,1716948,Luis,"Charo y Conrad son personas muy amables, serviciales, y agradables. El sitio está muy bien ubicado, es aseado y acogedor. Lo recomiendo, gracias!",85
1274853,93100,2012-05-14,1363151,Andre,"We had a really nice stay in Charo's house. If you ever go to Madrid, we would highly recommend staying there.
She gave us good advise where to go in this beautiful city. Our room was very comfotable and clean, we had our own bathroom.
",73
1288157,93100,2012-05-15,1212696,Josh,"Charo and her family are very welcoming and friendly.  The apartment is well located, and you feel like you're staying in a hotel with your own bedroom and shower.  I only stayed one night, but really enjoyed speaking with her (and her son) about economics and politics in Spain.  

Recommend! (and make sure to bring some foreign currency change)",32
1290341,93100,2012-05-16,733586,Sara,"We enjoyed our stay at Charo's apartment, and it's always great to have your private bathroom (connected through hallway though). Charo and her family are sweet and lovely. She's very helpful in booking us a spot at a local flamenco restaurant. The apartment is located on a very small street, so it's difficult to to find by taxi, but it is close to subway (2-3 blocks). The place looks a little dark when the shade windows are close (on hot summer days).",48
1313928,93100,2012-05-21,1752963,Vicky & Deniss,"Very nice people, welcoming.
The location is very good. Close to everything! Room is spacious.",81
1349464,93100,2012-05-26,664004,Emma,"Charo is a nice, friendly woman and she was a pleasure to relate to her and she was helpful in finding places to visit in Madrid.  Her home is very local and easy to access the Gran Via to get around Madrid.",69
1371275,93100,2012-05-29,2014199,Steven,"We really enjoyed our stay with Charo. Since the first moment we met her at the airport until the last moment at the train station, she took good care of us. Thank you, Charo. You are such a sweet lady. Thank you for sharing your house with us. The bedroom was roomy and we even had our own bathroom. We would recommend your place in a heartbeat. ",71
1408981,93100,2012-06-04,1768272,Diane,"From our 1st contact Charo was amazing. She goes out of her way to make sure you are informed and comfortable. Her family, Conrad and Astor are also equally delightful. I enjoyed your company too. My room was very large with everything I needed, it was nice and cool on a hot day. The apartment is so close to everything so you are able to walk everywhere (I almost wore out my shoes!). Gran Via is such an interesting suburb, something always going on. Great shops and good food too.",4
1427672,93100,2012-06-06,2051244,Javier,"Charo es una persona muy amable, el departamento era cómodo y bien ubicado cerca de las zonas turísticas de Madrid. El desayuno era bueno. 
Charo nos dió buenas indicaciones para conocer la cuidad. ",66
1436364,93100,2012-06-08,1773030,Becky,Charo couldn't have been a more generous host!  Every morning she made us breakfast and told us about all kinds of fun things to do in Madrid.  Great location walking distance (if you like walking) from many great things in the city.,2
1464407,93100,2012-06-12,213203,Guillermo,"Inmejorable ubicación, anfitriones cálidos y atentos, muy buena habitación con baño privado. Altamente recomendable en todos los conceptos.",63
1475113,93100,2012-06-13,2438576,Carla,"Nos quedamos solo una noche en el piso  de Charo y Conrad, pero basto para saber que estabamos tratando con personas muy serviciales y gentiles. Nos hubiese encantando quedarnos mas tiempo, porque de verdad nos sentimos como si estuviesemos en casa de amigos.",36
1484113,93100,2012-06-15,1805759,Rushi,"Its like going home to family, Charo and her husband were exceptionally friendly, clean and served us breakfast every morning. Out of the 9 cities we have visited during our trip, I have to say, hands down my favorite place to stay was with Charo and her family. Located in a very convenient area and easy to get to by metro. Definitely stay here. ",1
1502628,93100,2012-06-18,1681063,Marcia,Charo was very helpful and friendly. The room was very quiet and comfortable. Great location for sightseeing and enjoying Madrid's nightlife. I would stay there again! ,77
1553284,93100,2012-06-25,1444732,Victoria,"We had a great stay at Charo's place. Everything was as seen in the pictures. Great neighborhood with lots of restaurants. Charo was very helpful in showing us things to do in Madrid, including a photo exhibit that I didn't know about before. ",84
1575310,93100,2012-06-27,226435,Jakob,"Charo and her family were wonderful hosts and the room was great! Charo spent a lot of time helping us with recommendations for where to eat and what to see and got up every morning to make us fresh coffee, which for me and my wife was awesome! Her son is super cute and also very helpful. The apartment is located in a GREAT neighborhood and the room was quite and comfortable. We highly recommend staying with Charo!",59
1609949,93100,2012-07-02,2216745,Cristian,"What an AMAZING place to stay in Madrid. Just nothing bad to say about it. Very clean with HUGE bathroom. It could not be more in the center of Madrid. I think it's geometrically impossible. We never took a bus anywhere since it was all in walking distance. Her house is built to allow air to flow through the rooms so it was never hot even in the 90+ degree weather.

Furthermore, Charo is such an wonderful host. She gives you a map and points out where to go. She treats you well and is very helpful. Se took us to the airport for 30 Euro which was perfect.

Don't look elsewhere to stay. This is THE place to stay in Madrid. The only bad thing was not booking more time.",84
1639555,93100,2012-07-06,323063,Emily,"Great location and lovely family, charo is very kind and welcoming! ",49
1649191,93100,2012-07-07,2385022,Heidi,"Charo's house in central Madrid is in a great old building and it is very beautiful, with artwork everywhere.  The bedroom is huge and very cool and airy, which is no nice because it can get so warm outside.  The room and bathroom are spotless.  Charo and her family are so warm and helpful. They will help you figure everything out.  The house is in such a great neighborhood with excellent Tapas, bars, cafes just outside the door.  ",41
1675721,93100,2012-07-10,2181260,Jeanne-Clare,"We stayed in Madrid for two nights and Charo's place was in a great location - close to the sites and to train stations. Our living area was spacious, clean and comfortable and Charo gave us a map and pointed out all of the good things to see as well as providing small breakfasts for us. I would definitely recommend this place. ",5
1702204,93100,2012-07-14,2091178,Sonia,"I was very pleased with my experience at Room Central Madrid.  The location is absolutely perfect... safe and just near everything.  The room was spacious, clean, very quiet and airy.  The mattress was very comfortable, and I loved the Ikea pillows.  The private bathroom was very functional and had a great shower.  But the best of all was Charo and her family.  Astor and Conrad were very helpful and friendly. I can't thank them enough.  Charo was very prompt at giving tips, was a lot of fun to be around and even introduced me to the traditional San Fermin, running of the bulls in Pamplona, which I had the pleasure to watch every morning with her.  I shall be back in Madrid in September and plan on spending a couple of days at Room Central Madrid. I recommend it without reservations.  Thank you Charo and the boys!    

",42
1738579,93100,2012-07-18,477923,Milica,"The room was great, nicely furnished with it's own bathroom. Charo and her family we very friendly and helpful with lots of suggestions. 
The neighborhood Malasana is very lively place day and night. Charo's apartment is just few minutes walk to the main street Grand Via and  nearest metro station-Tribunal.
We highly recommend Charo's place.
 Thank you!",21
1775023,93100,2012-07-23,1846511,Pascale,Très agréable séjour chez Charo. Le quartier est vraiment parfait et la chambre très confortable. Je le recommande.,35
1788498,93100,2012-07-24,2555586,Esteban,"Estuvimos supercómodos desde el principio con Charo y su familia.
Excelentes anfitriones y conversadores.
Gracias por todo!!!",16
1810138,93100,2012-07-27,1776384,Christopher & Gordana,"Once of the best hosts we've come across. Charo was an amazing host! Every morning before she left for work she had fresh coffee made in the kitchen for us as well as juice and treats. Her son is also a great host! In the morning he would ask us how we slept. He is a great kid, smart and funny.  Together they were very helpful in showing us all the points of interest in Madrid. Charo and her son told us about restaurants, parks etc... We all had many great conversations and we will miss that part of the family feeling. Their apartment is clean and their location was perfect. They are close to the subway line, Plaza del Sol, The Gran Via etc...
I would go back to Madrid just to stay with them again!!!",32
1858256,93100,2012-08-01,1973073,Amber,A great place to stay. Charo was lovely and welcoming. We turned up early to drop our bags and luckily just caught Charo before she went off to work. We were confused which button to push as we didn't know which flat number it was. Very clean. Perfect location within walking distance of all main sites. We were very appreciative with our breakfast provisions.,67
1923335,93100,2012-08-08,2613465,Kristina,"Charo was extremely friendly, hospitable, and helpful. She provided us with breakfast and coffee, helped us get a taxi at 3:00am, and gave us great advice about what to see and do in Madrid. Her house was clean and comfortable. I highly recommend Charo to anyone visiting Madrid. ",91
1961840,93100,2012-08-12,2972088,Deon,"Charo and family were wonderful hosts during my three days in Madrid.  Prior to arriving Charo emailed me a whole lot of information on places to see and things to do in Madrid.  

The apartment was easy to find and absolutely superb, and I was made to feel part of the family.  Their help, friendship and generosity was unsurpassed. 

The location in Madrid was perfect - near the metro station, close to Grande Via, and next to a wide range of restaurants and bars and shops.  

The facilities n the apartment were excellent with large room and separate (private) bathroom.  

I cannot recommend it too highly.",40
1981552,93100,2012-08-14,2595685,Samuel,"Definitivamente recomendable. Un gran lugar para hospedarse. Centrico, comodo y muy tranquilo. Charo y su familia son excelentes anfitriones. Desde el principio estuvieron al pendiente de todo, explicandome a detalle los principales lugares a visitar y lo que podia encontrar en ellos. La verdad una experiencia muy agradable que me hizo sentir como en casa.",91
1997896,93100,2012-08-15,243905,Floor,A perfect central yet quiet place and a welcoming and very helpful host and family. Gracias,72
2175899,93100,2012-09-03,1636350,Yong,"Charo was really a great host, we were on our Honeymoon and this was our very first airbnb booking. We ask for her transfer at the airport and she there with her son waiting for us when we arrival. Her place is nice, simple and cosy. Close to all the places we wanted to visit. She gave us great tips on where to visit and dine. On our last day we had a long chat in the morning talking about Madrid's history, even she can't speak English very well and we can't even speak a word of Spanish... It was a great conversation and she even send us to the train station which was nearby. As we part tears filled our eyes and it's time to go. We had a great time, thanks again Charo ",71
2310017,93100,2012-09-17,3284847,Rocio,"Conocer a Charo y Conrad, son de las lindas experiencias que uno desea tener cuando visita un país que no conoce, el lugar es lindo, tranquilo, cerca de todos los lugares turísticos y estarán encantados de quedarse con gente tan simpática como ellos dos. Además todas sus recomendaciones en visitas a lugares turísticos, así como, alimentación, fueron excepcionales!  Mil gracias Charo.
",49
2378158,93100,2012-09-23,1752187,Marcela,"Charo es muy agradable y amable. Siempre dispuesta a sugerirme lugares para visitar e incluso durante mi estancia en Madrid me acompañó a recorrer la ciudad por la noche y me contó historias desconocidas sobre la misma.
Su casa es confortable y limpia.
Sin dudas, volvería a alojarme allí.
Marcela de Argentina.",8
2427903,93100,2012-09-27,3200982,Eduardo,"La pasa muy bien con Charo. Su departmento esta muy bien ubicado, el cuarto es grande y limpio y ella es una muy buena anfitriona. Me dio muy buenas recomendaciones acerca de que hacer en Madrid. La recomiendo a ojos cerrados",4
2492905,93100,2012-10-03,2144267,Marty,"I had a very happy experience while staying  with Charo and her family in Madrid.  The welcome was genuine and warm, the accomodation met all my expectations with regard to comfort and facilities. The location was very convenient to the centre of the city and proved a perfect base for me to explore the city on foot. Public transport was very convenienr when needed. All in all a place that I recommend highly.",28
2514340,93100,2012-10-05,3427732,Federico,"El apartamento de Charo es ideal para pasar unos dias en Madrid, ella y su marido son fueron muy amables con nosotros. La ubicación es excelente ya que en pocos minutos se puede llegar caminando a la Puerta de Sol, la Plaza Mayor y otros lugares de interés. El cuarto era confortable y silencioso, ideal para descansar. El apartamento cuenta con un baño para uso exclusivo de los huéspedes. Muy recomendable para los que buscan un lugar para dormir en el centro histórico.",55
2525155,93100,2012-10-06,2433119,Amber,"Charo was a superb host.  Nothing was too difficult and she went above and beyond to accomodate my every request.  
A fantastic home, it's perfectly equipped for travellers and is warm and welcoming.  Highly recommended! ",5
2591086,93100,2012-10-12,320385,Sebastian,"Charo and her husband were very nice, and easy going. The location is very convenient as it close to metro Tribunal. It is also very special because it is in a lively neighbohood similar to what you picture bohemian madrid is. 
And still as the room is away from the street you are never bothered by the noise when you go to sleep; and big plus: you have your own bathroom.
Charo keeps the place very clean and always ready to help you out.
This place is perfect for young couples, next time i'll bring my girlfriend!
Thanks again for all!",24
2593441,93100,2012-10-13,1737416,Fiona,Charo was very helpful in giving us tips on where to go and what to do. Her place is close to the metro and within walking distance to some of the interesting sights. The bedroom and bathroom are a good size. There is also an elevator for those who have heavy luggage. We only stayed for one night but wish we could have stayed longer. ,78
2604667,93100,2012-10-14,3341357,Caroline,"Charo was extremely communicative -- available before and throughout my stay, quick to respond, and always more than helpful. She's kind and sweet, welcoming, patient, and eager to learn more about other parts of the world. You have your own bathroom, and your room really feels like a separate space from the rest of the house. The apartment is clean and is in a great location at the city center. It may not look like it on a map, but you're literally a few minutes' walk to some great boutiques, tapas bars, and some really popular attractions.",72
2731489,93100,2012-10-27,450307,Jasmin,"Charo was an amazing host, and her husband Conrad was very helpful as well and gave me a map of the metro system/advice on how to walk to the Prado, etc.  The room was very comfortable and private and I had my own bathroom.  She was also nice enough to let me practice my Spanish with her and corrected my mistakes- she is a wonderful person and I'm glad I was able to stay with her and make her acquaintance.  It was also very easy to walk around and see many of the major sights from her place.  I wish I could have stayed longer!",56
2758003,93100,2012-10-30,2306608,Joseph,"Great place in the heart of Madrid. It remind us of the Village in New York. The neigborhood is funky, bohemian, very real down to earth people, very safe. Lots of places to have a drink, lunch and diner. Our favorite restaurant down the street is Casa Fadrique. Perfect place to have home made food with great ambiance. If you want to feel local, this is the place. Juanjo and his mother Cecila will make you feel special.
Charo is a great host. She will give you lots of info on Madrid. Her apartment is comfortable and clean. The room is large that also has another den for you to enjoy some privacy and your computer. You have your own bathroom, which is large enough with two sinks. 
Charo will leave a light breakfast ready in the morning for when you wake up. 
Overall, Charo is a great lady who appreciates the art and candid conversations. 
Thank you for the nice bottle of wine on our 35th wedding anniversary night. You made our night special. 

Joe & Miriam
California, USA",75
2779637,93100,2012-11-01,3801204,Elise,We only stayed 1 night in Charo's but we would come back. The room is big and quiet as it's facing the inside of the building and the area is very central and pleasant with nice boutiques and close to the market St Anton. Charo  is very welcoming and an interesting host.,96
2810751,93100,2012-11-05,3768609,Jon," Una familia super cuidadosa que te hace sentir como en casa. La ubicación de la casa es fantástica en el corazón de uno de los barrios con más historia y más alternativos de Madrid. Ha sido una estancia muy agradable en todos los aspectos. Charo, siempre dispuesta a darte información a cerca de lugares para visitar. ",93
2847997,93100,2012-11-10,2829012,Fred,"Charo's place was not easy to locate on our first day, especially since it was night time when we arrived in Madrid and it was raining.  However, once we found the place and got settled in, we knew we made the right decision.  The building had a lift, so getting our heavy luggage up was not a problem.  She had a map ready for us, and gave us tips for the best places to see and visit.  

Charo's room for rent is private and separate from their own living quarters.  There is adequate privacy.  The bathroom is right beside the room.  She allows us to use their kitchen and dining room, and prepares coffee and bread for breakfast.  The place is clean and generally quiet.  

The flat is walking distance to the city center via the trendy Fuencarral St.  It is also very close to the Tribunal Metro station for getting around the other parts of the city.",3
2858249,93100,2012-11-11,3314228,Don And Andrea,"Charo's place was lovely in an excellent part of Madrid. The only negative thing about my stay was that it was so short! Due to my travelling schedule I arrived very late in the evening, and Charo was understanding of my changed plans, and then left first thing the next morning. I wish I could have stayed longer! The room was immaculate, the bed very comfy, and the apartment very quiet. Thank you Charo! ",85
2889620,93100,2012-11-15,629940,Stefania,"Charo's place is perfectly located, right in the middle of one of the best neighborhood of Madrid, Malasaña. And it's very easily reachable by subway.

She is very helpful and kind and the room is big and very quiet, we recommend her place.",51
2913084,93100,2012-11-19,850594,Danielle,"It was super nice. The flat is in the coolest area of Madrid and all central places are easy to reach by foot. The room and bathroom are nice, clean and comfortable. Charo and her family are very nice and welcoming. I wish I'll come back one day!",56
2965446,93100,2012-11-26,3776136,Mauro,"La casa di Charo è in un'ottima posizione, a Malasana quartiere al centro della movida madrilena. nonostante ciò, la casa è molto tranquilla. La camera e il bagno sono in una parte isolata della casa, questo garantisce una certa privacy. Charo prepara la colazione la mattina. è una persona molto socievole, con cui si parla molto bene e che da consigli su quanto da fare in città. Consiglieremmo a tutti di alloggiare da Charo, il rapporto qualità/prezzo è ottimo.",91
3005835,93100,2012-12-02,2457966,Steven,The apartment is beautiful and in a great location. Charo is a wonderful host and will help you make the most of your visit.,39
